method,seed,grid_size,rm_variant,rm_input_mode,rm_hidden,rm_layers,outer_iter,true_eval_return,learned_eval_return,true_ndh,true_ndh_norm,true_autc,true_autc_norm,reward_model_drift,reward_model_pref_accuracy,clip_epsilon,clip_eps_base,critic_error,approx_policy_kl,preference_dataset_size,rm_updated
vanilla_updated_rm,1,10,full_rm,onehot,96,2,17,0.844,-2.779486684004466,-0.004666666666666597,-0.003257328990227964,0.5345098039215685,0.7807188021788519,6.0181316658854485,0.7833333333333333,0.2,0.2,nan,0.0019242097590806047,272,0
vanilla_updated_rm,1,10,full_rm,onehot,96,2,18,0.8466666666666665,-3.4879958669344586,-0.002000000000000113,-0.001395998138669227,0.5517777777777778,0.7927718318597797,6.0181316658854485,0.7833333333333333,0.2,0.2,nan,0.00412710418426233,272,0
vanilla_updated_rm,1,10,full_rm,onehot,96,2,19,0.8573333333333333,-4.453510888417562,0.0,0.0,0.567578947368421,0.7989678173231413,6.0181316658854485,0.7833333333333333,0.2,0.2,nan,0.00037075028838781047,272,0
vanilla_updated_rm,1,10,full_rm,onehot,96,2,20,0.9006666666666666,-5.272907694180806,0.0,0.0,0.58315,0.7861360574764258,7.2362297713756565,0.7666666666666667,0.2,0.2,nan,0.007028930843489816,320,1
vanilla_updated_rm,1,10,full_rm,onehot,96,2,21,0.8806666666666667,-6.685704596837362,-0.019999999999999907,-0.013471037269869717,0.5977936507936508,0.7959993157568371,7.2362297713756565,0.7666666666666667,0.2,0.2,nan,0.0007268132856228762,320,0
vanilla_updated_rm,1,10,full_rm,onehot,96,2,22,0.8666666666666669,-7.51883241335551,-0.0339999999999997,-0.02290076335877842,0.6103333333333332,0.8044454422990571,7.2362297713756565,0.7666666666666667,0.2,0.2,nan,0.0005167176878577275,320,0
vanilla_updated_rm,1,10,full_rm,onehot,96,2,23,0.9053333333333333,-6.212603108088175,0.0,0.0,0.6223188405797101,0.8099723638628311,7.2362297713756565,0.7666666666666667,0.2,0.2,nan,0.0020857822444975693,320,0
vanilla_updated_rm,1,10,full_rm,onehot,96,2,24,0.8726666666666667,-5.665826606750488,-0.03266666666666662,-0.021933751119068902,0.6334305555555555,0.8174332288868994,7.2362297713756565,0.7666666666666667,0.2,0.2,nan,0.004863681967133021,320,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,0,-0.15133333333333354,-3.2233159065246584,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.2,nan,0.0001920331965266395,128,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,1,-0.19266666666666696,-2.1747539699077607,-0.041333333333333416,0.0,-0.17200000000000026,0.0,0.0,0.8,0.2,0.2,nan,0.00032754656737041254,128,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,2,-0.21200000000000022,0.26733208298683164,-0.060666666666666674,0.0,-0.18716666666666693,0.0,0.0,0.8,0.2,0.2,nan,0.0005849712373573704,128,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,3,-0.1980000000000003,-1.5308231194814046,-0.046666666666666745,0.0,-0.19311111111111137,0.0,0.0,0.8,0.2,0.2,nan,0.00016036130152021703,128,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,4,-0.35000000000000037,-1.4023893733819326,-0.19866666666666682,0.0,-0.21333333333333362,0.0,0.0,0.8,0.2,0.2,nan,0.0001710964627980254,128,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,5,0.5193333333333332,-0.06398940483729045,0.0,0.0,-0.15373333333333364,-0.0035785288270378524,4.627316475659609,0.8333333333333334,0.2,0.2,nan,0.0043666812978750535,176,1
vanilla_updated_rm,2,10,full_rm,onehot,96,2,6,0.5613333333333332,-1.049884178241094,0.0,0.0,-0.03805555555555576,0.1589491736825694,4.627316475659609,0.8333333333333334,0.2,0.2,nan,0.0006262593950751942,176,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,7,0.6406666666666665,-0.6379731337229411,0.0,0.0,0.05323809523809504,0.25829725829725836,4.627316475659609,0.8333333333333334,0.2,0.2,nan,0.0014331363112775484,176,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,8,0.5526666666666665,-1.6430178205172221,-0.08799999999999997,-0.11111111111111106,0.12116666666666642,0.3440656565656565,4.627316475659609,0.8333333333333334,0.2,0.2,nan,0.0005993591969654593,176,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,9,0.14933333333333315,-2.089836750427882,-0.49133333333333334,-0.6203703703703703,0.14670370370370345,0.3763093901982791,4.627316475659609,0.8333333333333334,0.2,0.2,nan,0.0005649277898480625,176,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,10,0.7866666666666667,-3.048771383364995,0.0,0.0,0.17883333333333315,0.3519900497512437,4.9878180712461475,0.8666666666666667,0.2,0.2,nan,0.00913040638427445,224,1
vanilla_updated_rm,2,10,full_rm,onehot,96,2,11,0.6833333333333333,-2.670700193941593,-0.10333333333333339,-0.11016346837242362,0.22939393939393915,0.40589261484783856,4.9878180712461475,0.8666666666666667,0.2,0.2,nan,0.0008898731202105985,224,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,12,0.7906666666666666,-2.139104127883911,0.0,0.0,0.27169444444444435,0.44907407407407407,4.9878180712461475,0.8666666666666667,0.2,0.2,nan,0.0014046979072951538,224,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,13,0.614,-3.186519805590312,-0.17666666666666664,-0.18754423213021934,0.3048205128205127,0.4842397517556753,4.9878180712461475,0.8666666666666667,0.2,0.2,nan,0.00161265190160998,224,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,14,0.7353333333333334,-3.371278326710065,-0.055333333333333234,-0.05874026893135162,0.3312380952380951,0.5122838944494995,4.9878180712461475,0.8666666666666667,0.2,0.2,nan,0.0006361253603903284,224,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,15,0.8373333333333334,-5.204663558801015,0.0,0.0,0.36157777777777766,0.5187907394920206,4.669848766922951,0.8666666666666667,0.2,0.2,nan,0.007316623645541405,272,1
vanilla_updated_rm,2,10,full_rm,onehot,96,2,16,0.8166666666666668,-5.084286940097809,-0.02066666666666661,-0.0209035738368172,0.3906666666666666,0.5482130815913688,4.669848766922951,0.8666666666666667,0.2,0.2,nan,0.008692953881867384,272,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,17,0.8573333333333334,-3.3553960526982944,0.0,0.0,0.4169215686274509,0.5633723416663425,4.669848766922951,0.8666666666666667,0.2,0.2,nan,0.0027344561072423007,272,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,18,0.8266666666666665,-3.5095291857918105,-0.030666666666666842,-0.0304031725049572,0.4405370370370369,0.586784901226408,4.669848766922951,0.8666666666666667,0.2,0.2,nan,0.002044735108029704,272,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,19,0.8399999999999999,-4.182906611760457,-0.017333333333333534,-0.017184401850628084,0.4612105263157894,0.6072807597314502,4.669848766922951,0.8666666666666667,0.2,0.2,nan,0.00325042065161274,272,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,20,0.8866666666666667,-7.346526849269867,0.0,0.0,0.4813166666666666,0.6094894026974952,7.911567771434784,0.8666666666666667,0.2,0.2,nan,0.0020276428556122686,320,1
vanilla_updated_rm,2,10,full_rm,onehot,96,2,21,0.8826666666666666,-4.9948569695154825,-0.004000000000000115,-0.003853564547206275,0.5005238095238095,0.6279933938893476,7.911567771434784,0.8666666666666667,0.2,0.2,nan,0.0017222782809976694,320,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,22,0.884,-5.965908777713776,-0.002666666666666706,-0.0025690430314708143,0.5179242424242424,0.6447568167221345,7.911567771434784,0.8666666666666667,0.2,0.2,nan,0.0015566449503746544,320,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,23,0.8599999999999999,-4.193129309018453,-0.02666666666666684,-0.02569043031470793,0.53331884057971,0.6595878361397336,7.911567771434784,0.8666666666666667,0.2,0.2,nan,0.0016623024650425859,320,0
vanilla_updated_rm,2,10,full_rm,onehot,96,2,24,0.8533333333333334,-4.566817017396291,-0.033333333333333326,-0.0321130378933847,0.5467916666666666,0.672567437379576,7.911567771434784,0.8666666666666667,0.2,0.2,nan,0.002906799834616657,320,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,0,-0.2233333333333336,-1.8885416408379874,0.0,0.0,0.0,0.0,0.0,0.7833333333333333,0.23884320259094238,0.25,1.1156797409057617,0.00014047799889899435,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,1,-0.2593333333333336,-0.560210294276476,-0.035999999999999976,0.0,-0.2413333333333336,0.0,0.0,0.7833333333333333,0.24042171478271485,0.25,0.9578285217285156,5.882516754244905e-05,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,2,-0.06466666666666689,-1.5937240213155746,0.0,0.0,-0.2016666666666669,0.13655462184873962,0.0,0.7833333333333333,0.23640404105186463,0.25,1.3595958948135376,0.00039219177789272095,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,3,-0.28600000000000025,-1.9990964074929556,-0.22133333333333338,-1.394957983193277,-0.1928888888888891,0.19187675070028026,0.0,0.7833333333333333,0.23902087926864624,0.25,1.097912073135376,7.340863602214555e-05,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,4,-0.24866666666666692,-0.6735309739907582,-0.18400000000000005,-1.1596638655462184,-0.21150000000000024,0.07457983193277326,0.0,0.7833333333333333,0.23851856589317322,0.25,1.1481434106826782,2.2211257601230848e-05,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,5,0.2866666666666664,-0.891387540102005,0.0,0.0,-0.16540000000000024,0.11359477124183011,0.0,0.7833333333333333,0.24018337249755858,0.25,0.9816627502441406,0.0002558329542871638,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,6,0.0399999999999998,-0.04586923321088155,-0.2466666666666666,-0.4836601307189541,-0.11061111111111133,0.22102396514161227,0.0,0.7833333333333333,0.23975786089897155,0.25,1.0242139101028442,0.0001816989587332982,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,7,0.4859999999999998,-0.09653888444105783,0.0,0.0,-0.057238095238095456,0.2341568206229861,0.0,0.7833333333333333,0.24221172869205476,0.25,0.7788271307945251,0.00013581820089337345,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,8,0.3739999999999999,-0.7544484376907349,-0.11199999999999993,-0.15789473684210517,0.0036666666666664294,0.32001879699248126,0.0,0.7833333333333333,0.24185050189495086,0.25,0.8149498105049133,4.9123488032154494e-05,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,9,0.3659999999999999,0.4336316794157028,-0.11999999999999994,-0.16917293233082698,0.04437037037037018,0.3774018379281538,0.0,0.7833333333333333,0.24062585353851318,0.25,0.9374146461486816,0.00041042537084175364,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,10,0.4273333333333331,0.134775044520696,-0.0586666666666667,-0.08270676691729327,0.07959999999999975,0.42706766917293243,0.0,0.7833333333333333,0.24132405936717988,0.25,0.8675940632820129,7.012460835817413e-05,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,11,0.24999999999999986,0.7891084869702657,-0.23599999999999996,-0.3327067669172932,0.10315151515151497,0.4602699931647301,0.0,0.7833333333333333,0.24110845744609832,0.25,0.8891542553901672,0.0001257229308876241,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,12,0.6920000000000001,-0.5182251811027527,0.0,0.0,0.1338055555555554,0.39017358582180134,0.0,0.7833333333333333,0.24281961917877198,0.25,0.7180380821228027,0.0002344975446503281,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,13,0.4913333333333332,0.08102801740169525,-0.20066666666666688,-0.2192279679533869,0.1690256410256408,0.42865146506807095,0.0,0.7833333333333333,0.24122168481349945,0.25,0.8778315186500549,7.935533003307195e-05,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,14,0.41333333333333316,0.25802398125330606,-0.2786666666666669,-0.3044428259286236,0.18926190476190458,0.450759546353137,0.0,0.7833333333333333,0.24072378873825073,0.25,0.9276211261749268,0.00034458947370957164,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,15,0.4953333333333332,1.5314854164918263,-0.19666666666666688,-0.2148579752367081,0.20693333333333316,0.47006554989075006,0.0,0.7833333333333333,0.24164127349853515,0.25,0.8358726501464844,0.00030328984852061774,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,16,0.4326666666666666,1.3706101914246878,-0.25933333333333347,-0.28332119446467596,0.2229999999999998,0.48761835396940995,0.0,0.7833333333333333,0.24133145809173584,0.25,0.866854190826416,0.0007903125870902497,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,17,0.38999999999999985,1.6734443386395772,-0.3020000000000002,-0.32993445010924993,0.23407843137254886,0.4997215200719763,0.0,0.7833333333333333,0.2431536680459976,0.25,0.684633195400238,0.00016126523171867198,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,18,0.2286666666666665,1.594595472017924,-0.4633333333333336,-0.506190823015295,0.2382592592592591,0.5042890669256291,0.0,0.7833333333333333,0.23750315904617308,0.25,1.2496840953826904,0.0009930927184632066,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,19,-0.0200000000000002,3.3695667664210003,-0.7120000000000003,-0.7778587035688275,0.23121052631578928,0.49658833901943483,0.0,0.7833333333333333,0.23674145340919495,0.25,1.3258546590805054,0.0022682240480412967,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,20,-0.1993333333333336,4.858983496824901,-0.8913333333333336,-0.9737800436999271,0.2141666666666665,0.47796795338674425,0.0,0.7833333333333333,0.23364192008972168,0.25,1.635807991027832,0.000995917629779991,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,21,-0.2720000000000003,4.426317310333252,-0.9640000000000004,-1.0531682447195923,0.19274603174603153,0.4545659487392916,0.0,0.7833333333333333,0.22825135469436644,0.25,2.1748645305633545,0.0035857464688688334,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,22,-0.4200000000000003,3.434466818968455,-1.1120000000000003,-1.214857975236708,0.1682575757575756,0.42781235516122623,0.0,0.7833333333333333,0.22146734952926636,0.25,2.8532650470733643,0.0038999416645616736,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,23,-0.4160000000000003,8.34416578610738,-1.1080000000000003,-1.210487982520029,0.14276811594202876,0.39996516672472193,0.0,0.7833333333333333,0.22786282777786254,0.25,2.213717222213745,0.004847564900754124,128,0
fixed_rm_critic_clip,0,10,full_rm,onehot,96,2,24,-0.24866666666666692,5.350392260154089,-0.940666666666667,-1.0276766205389658,0.12297222222222201,0.37833818888079623,0.0,0.7833333333333333,0.2278728437423706,0.25,2.2127156257629395,0.0038212175307362206,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,0,-0.5840000000000002,-2.6402745246887207,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.23032713294029236,0.25,1.9672867059707642,9.206053833097422e-05,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,1,0.1946666666666665,-2.829271411895752,0.0,0.0,-0.19466666666666685,0.5,0.0,0.8333333333333334,0.22929790496826172,0.25,2.070209503173828,0.0006088777873982839,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,2,0.15933333333333313,-3.2165686388810477,-0.035333333333333355,-0.04537671232876715,-0.008833333333333512,0.7386558219178082,0.0,0.8333333333333334,0.23911784768104552,0.25,1.0882152318954468,0.001212068149824509,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,3,0.05466666666666644,-2.8483343491951625,-0.14000000000000004,-0.17979452054794526,0.029777777777777605,0.78824200913242,0.0,0.8333333333333334,0.23644315123558043,0.25,1.3556848764419556,0.0004416073374816982,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,4,0.5359999999999999,-3.1129748225212097,0.0,0.0,0.09616666666666648,0.6072916666666666,0.0,0.8333333333333334,0.23624865531921388,0.25,1.3751344680786133,0.0006441801186586358,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,5,0.6493333333333332,-1.5292871539791426,0.0,0.0,0.19546666666666646,0.6319999999999999,0.0,0.8333333333333334,0.2337507438659668,0.25,1.6249256134033203,0.0008134594645274391,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,6,0.3313333333333332,-2.5044771869977316,-0.318,-0.2578378378378378,0.24461111111111095,0.6718468468468468,0.0,0.8333333333333334,0.23981433391571044,0.25,1.018566608428955,0.0007498827132825267,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,7,0.3866666666666665,-0.8289572079976399,-0.2626666666666667,-0.212972972972973,0.2609523809523808,0.685096525096525,0.0,0.8333333333333334,0.24007128059864044,0.25,0.9928719401359558,0.0008210633048091547,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,8,0.5019999999999998,-1.4055345912774404,-0.14733333333333343,-0.11945945945945953,0.2838749999999998,0.7036824324324324,0.0,0.8333333333333334,0.24146871387958527,0.25,0.8531286120414734,0.00042087972517251517,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,9,0.4646666666666666,-1.8409831712643305,-0.1846666666666666,-0.14972972972972967,0.3060370370370369,0.7216516516516517,0.0,0.8333333333333334,0.24389197170734406,0.25,0.6108028292655945,0.0004131053686429033,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,10,0.6673333333333334,-1.1372550090154012,0.0,0.0,0.3320333333333332,0.7320458177943525,0.0,0.8333333333333334,0.24077203750610351,0.25,0.9227962493896484,0.0014654106175588347,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,11,0.49399999999999983,-0.86420938372612,-0.17333333333333362,-0.13851891315929693,0.35463636363636347,0.7501089746694433,0.0,0.8333333333333334,0.24246203839778901,0.25,0.7537961602210999,0.0009391326665688772,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,12,0.6286666666666665,0.013552530606587728,-0.03866666666666696,-0.030900372935535655,0.371861111111111,0.7638740898597051,0.0,0.8333333333333334,0.24319960832595824,0.25,0.6800391674041748,0.0007230738744397829,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,13,0.7193333333333332,-1.0152265076835951,0.0,0.0,0.395102564102564,0.7512295888254968,0.0,0.8333333333333334,0.24376123666763305,0.25,0.6238763332366943,0.00017861749118720333,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,14,0.7066666666666667,-0.34866836865743,-0.012666666666666493,-0.009718670076726211,0.4178095238095237,0.7686518085495069,0.0,0.8333333333333334,0.24338215291500093,0.25,0.6617847084999084,0.0006215064714437638,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,15,0.786,-0.9177291264136632,0.0,0.0,0.43971111111111094,0.7472343876723438,0.0,0.8333333333333334,0.2442470222711563,0.25,0.5752977728843689,0.00017656541458205586,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,16,0.6593333333333332,-0.8783992360035578,-0.12666666666666682,-0.0924574209245743,0.4573958333333332,0.7601429440389293,0.0,0.8333333333333334,0.2458341297507286,0.25,0.4165870249271393,0.00013868180683929143,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,17,0.6873333333333332,-0.390908275047938,-0.09866666666666679,-0.07201946472019473,0.47009803921568616,0.7694146271647344,0.0,0.8333333333333334,0.2455277308821678,0.25,0.4472269117832184,0.0005031122785290332,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,18,0.7766666666666665,-0.731777427593867,-0.009333333333333527,-0.006812652068126661,0.4846481481481481,0.7800351446336848,0.0,0.8333333333333334,0.2415987879037857,0.25,0.8401212096214294,0.001435470665083424,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,19,0.7799999999999999,-0.10159166157245636,-0.006000000000000116,-0.004379562043795705,0.5001052631578946,0.7913177103342298,0.0,0.8333333333333334,0.24506579995155334,0.25,0.4934200048446655,0.0006419845684352524,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,20,0.8146666666666665,-0.6483253131310145,0.0,0.0,0.5149666666666666,0.7857244995233555,0.0,0.8333333333333334,0.24132852256298065,0.25,0.8671477437019348,0.0006709625743612564,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,21,0.6933333333333332,0.7314838737249374,-0.1213333333333333,-0.08674928503336508,0.5263492063492062,0.7938626356166871,0.0,0.8333333333333334,0.24302732229232787,0.25,0.6972677707672119,0.0006912028093719109,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,22,0.7239999999999999,0.30682106812795,-0.09066666666666667,-0.06482364156339371,0.5346363636363635,0.7997876765750933,0.0,0.8333333333333334,0.24425097525119782,0.25,0.5749024748802185,0.0006647762056232928,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,23,0.22399999999999978,0.24369560877482097,-0.5906666666666668,-0.4223069590085797,0.5319999999999999,0.797902764537655,0.0,0.8333333333333334,0.24468028485774995,0.25,0.5319715142250061,0.0009690142651256339,128,0
fixed_rm_critic_clip,1,10,full_rm,onehot,96,2,24,0.5993333333333333,1.5816523432731628,-0.21533333333333327,-0.15395614871306001,0.5269861111111109,0.7943180012710518,0.0,0.8333333333333334,0.2393415927886963,0.25,1.065840721130371,0.002608491346993727,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,0,-0.15133333333333354,-3.2233159065246584,0.0,0.0,0.0,0.0,0.0,0.8,0.23430950164794923,0.25,1.5690498352050781,0.0001920331965266395,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,1,-0.19266666666666696,-2.1747539699077607,-0.041333333333333416,0.0,-0.17200000000000026,0.0,0.0,0.8,0.2362339651584625,0.25,1.3766034841537476,0.00032754656737041254,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,2,-0.21200000000000022,0.26733208298683164,-0.060666666666666674,0.0,-0.18716666666666693,0.0,0.0,0.8,0.23929247856140137,0.25,1.0707521438598633,0.0005849712373573704,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,3,-0.1980000000000003,-1.5308231194814046,-0.046666666666666745,0.0,-0.19311111111111137,0.0,0.0,0.8,0.240660120844841,0.25,0.9339879155158997,0.00016036130152021703,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,4,-0.35000000000000037,-1.4023893733819326,-0.19866666666666682,0.0,-0.21333333333333362,0.0,0.0,0.8,0.23931131958961488,0.25,1.0688680410385132,0.0001710964627980254,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,5,-0.004666666666666893,0.4196861783663432,0.0,0.0,-0.2061333333333336,-0.37363636363636415,0.0,0.8,0.23691709399223326,0.25,1.3082906007766724,0.0004093801999956521,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,6,0.23933333333333315,-0.520645513633887,0.0,0.0,-0.15222222222222248,-0.0022753128555177277,0.0,0.8,0.24088739812374116,0.25,0.911260187625885,8.760447831935672e-05,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,7,0.5693333333333331,0.2646133025487264,0.0,0.0,-0.07271428571428595,0.10909211047971457,0.0,0.8,0.24162330627441406,0.25,0.8376693725585938,0.0009706275407350572,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,8,0.4226666666666665,0.1795023520787557,-0.1466666666666666,-0.2035152636447733,-0.0016250000000002374,0.20773589269195183,0.0,0.8,0.23969076752662657,0.25,1.0309232473373413,0.0003055276082921943,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,9,0.23466666666666647,-0.6106909463802973,-0.33466666666666667,-0.46438482886216464,0.03507407407407385,0.25865967725357175,0.0,0.8,0.24014871776103974,0.25,0.9851282238960266,0.0017452809045154258,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,10,0.44333333333333325,1.2932338734467825,-0.1259999999999999,-0.17483811285846423,0.0654666666666664,0.30083256244218315,0.0,0.8,0.23499635338783265,0.25,1.5003646612167358,0.0010867037485192256,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,11,0.2533333333333332,0.7085944230357806,-0.31599999999999995,-0.43848288621646614,0.09118181818181795,0.3365150113531242,0.0,0.8,0.23608535647392273,0.25,1.391464352607727,0.0009637794054369905,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,12,-0.1513333333333336,2.459138867755731,-0.7206666666666668,-1.0000000000000002,0.08783333333333314,0.3318686401480111,0.0,0.8,0.23646420121192932,0.25,1.3535798788070679,0.0034875061437056537,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,13,0.4359999999999998,3.3193306744098665,-0.13333333333333336,-0.18501387604070307,0.09202564102564081,0.3376859033658294,0.0,0.8,0.22940348386764525,0.25,2.0596516132354736,0.0074007660578750195,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,14,0.45533333333333315,4.413311571379503,-0.11399999999999999,-0.1581868640148011,0.1172857142857141,0.37273688383771647,0.0,0.8,0.23651663184165955,0.25,1.3483368158340454,0.0036062683419183133,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,15,0.28533333333333316,6.718583915134271,-0.284,-0.39407955596669747,0.1341555555555553,0.396145544249152,0.0,0.8,0.21757183074951172,0.25,3.242816925048828,0.006971526139245575,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,16,0.1459999999999998,4.295422326525053,-0.42333333333333334,-0.5874190564292322,0.13924999999999976,0.4032146160962072,0.0,0.8,0.22232943296432495,0.25,2.767056703567505,0.00587920533037838,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,17,-0.406666666666667,4.898895528912544,-0.9760000000000002,-1.3543015726179466,0.1233921568627449,0.38121020841268977,0.0,0.8,0.2239420485496521,0.25,2.60579514503479,0.008981206876544353,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,18,-0.1486666666666669,11.618672308325767,-0.718,-0.9962997224791859,0.10111111111111085,0.3502929386370644,0.0,0.8,0.21010509490966797,0.25,3.989490509033203,0.005844459051420362,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,19,-0.6000000000000003,6.839112808307012,-1.1693333333333333,-1.6225716928769658,0.0760877192982454,0.3155703783046886,0.0,0.8,0.22867627382278444,0.25,2.1323726177215576,0.008039840571478366,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,20,-0.49333333333333373,11.528416734933852,-1.0626666666666669,-1.4745605920444036,0.04494999999999981,0.27236355226642006,0.0,0.8,0.1983051347732544,0.25,5.1694865226745605,0.00492868978552844,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,21,-0.40000000000000036,11.21032604475816,-0.9693333333333335,-1.3450508788159115,0.021539682539682244,0.23987930047134476,0.0,0.8,0.19496801853179932,0.25,5.503198146820068,0.0014409016337457571,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,22,-0.5280000000000004,14.366123022635778,-1.0973333333333335,-1.5226641998149864,-0.0005303030303032662,0.20925489866285416,0.0,0.8,0.20763080596923827,0.25,4.236919403076172,0.0007590664465564273,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,23,-0.14800000000000024,5.886151893933614,-0.7173333333333334,-0.9953746530989824,-0.015202898550724878,0.1888951453967743,0.0,0.8,0.20007872104644775,0.25,4.992127895355225,0.0008595637992686126,128,0
fixed_rm_critic_clip,2,10,full_rm,onehot,96,2,24,0.1166666666666665,10.955613619089126,-0.45266666666666666,-0.6281221091581869,-0.015222222222222453,0.188868331791551,0.0,0.8,0.19060823917388917,0.25,5.939176082611084,0.0042638285501717665,128,0
